code,pop
Australian Capital Territory,16.65
New South Wales,27.333333333333332
Northern Territory,35.666666666666664
Queensland,26.575000000000003
South Australia,16.725
Tasmania,12.533333333333331
Victoria,14.224999999999998
Western Australia,30.53333333333333
