code,pop
Australian Capital Territory,35.8
New South Wales,27.26666666666667
Northern Territory,39.50000000000001
Queensland,28.3
South Australia,39.449999999999996
Tasmania,21.599999999999998
Victoria,37.575
Western Australia,37.1
