code,pop
Australian Capital Territory,21.549999999999997
New South Wales,25.633333333333336
Northern Territory,34.36666666666667
Queensland,27.325000000000003
South Australia,20.025
Tasmania,16.033333333333335
Victoria,21.75
Western Australia,27.399999999999995
