code,pop
Australian Capital Territory,29.0
New South Wales,25.96666666666667
Northern Territory,32.800000000000004
Queensland,29.175
South Australia,21.65
Tasmania,20.466666666666665
Victoria,22.45
Western Australia,36.53333333333333
