code,pop
Australian Capital Territory,16.85
New South Wales,20.099999999999998
Northern Territory,30.733333333333334
Queensland,24.625
South Australia,23.950000000000003
Tasmania,16.0
Victoria,17.65
Western Australia,26.53333333333333
