code,pop
Australian Capital Territory,18.299999999999997
New South Wales,19.466666666666665
Northern Territory,31.233333333333334
Queensland,23.53333333333333
South Australia,17.525
Tasmania,14.833333333333334
Victoria,14.875
Western Australia,30.7
