code,pop
Australian Capital Territory,18.15
New South Wales,23.73333333333333
Northern Territory,29.400000000000002
Queensland,23.525
South Australia,19.125
Tasmania,16.400000000000002
Victoria,16.575000000000003
Western Australia,30.166666666666668
