code,pop
Australian Capital Territory,26.0
New South Wales,24.599999999999998
Northern Territory,33.96666666666667
Queensland,25.575000000000003
South Australia,22.924999999999997
Tasmania,16.633333333333333
Victoria,16.125
Western Australia,24.433333333333334
