code,pop
Australian Capital Territory,26.45
New South Wales,29.366666666666664
Northern Territory,31.899999999999995
Queensland,30.75
South Australia,24.900000000000002
Tasmania,19.900000000000002
Victoria,22.549999999999997
Western Australia,30.166666666666668
