code,pop
Australian Capital Territory,13.05
New South Wales,23.900000000000002
Northern Territory,28.133333333333336
Queensland,28.15
South Australia,12.850000000000001
Tasmania,10.700000000000001
Victoria,9.925
Western Australia,21.633333333333336
