code,pop
Australian Capital Territory,25.6
New South Wales,22.46666666666667
Northern Territory,37.4
Queensland,29.3
South Australia,24.924999999999997
Tasmania,18.833333333333332
Victoria,28.775000000000002
Western Australia,28.73333333333333
