code,pop
Australian Capital Territory,12.65
New South Wales,16.066666666666666
Northern Territory,28.53333333333333
Queensland,25.799999999999997
South Australia,14.350000000000001
Tasmania,12.733333333333334
Victoria,11.45
Western Australia,31.366666666666664
