code,pop
Australian Capital Territory,19.9
New South Wales,20.933333333333334
Northern Territory,33.96666666666667
Queensland,26.4
South Australia,17.325000000000003
Tasmania,16.233333333333334
Victoria,15.475000000000001
Western Australia,30.066666666666666
