code,pop
Australian Capital Territory,30.6
New South Wales,26.100000000000005
Northern Territory,37.43333333333333
Queensland,29.875
South Australia,28.625
Tasmania,21.400000000000002
Victoria,28.575000000000003
Western Australia,29.133333333333336
