code,pop
Australian Capital Territory,31.75
New South Wales,27.400000000000002
Northern Territory,32.733333333333334
Queensland,29.049999999999997
South Australia,26.175000000000004
Tasmania,21.266666666666666
Victoria,26.475
Western Australia,32.53333333333333
