code,pop
Australian Capital Territory,23.45
New South Wales,21.46666666666667
Northern Territory,35.13333333333333
Queensland,26.35
South Australia,17.924999999999997
Tasmania,13.533333333333333
Victoria,15.45
Western Australia,23.46666666666667
