code,pop
Australian Capital Territory,11.2
New South Wales,18.7
Northern Territory,28.26666666666667
Queensland,27.299999999999997
South Australia,14.850000000000001
Tasmania,12.466666666666667
Victoria,9.875
Western Australia,26.666666666666668
