code,pop
Australian Capital Territory,31.15
New South Wales,30.133333333333336
Northern Territory,30.733333333333334
Queensland,29.650000000000002
South Australia,23.075
Tasmania,25.5
Victoria,30.075000000000003
Western Australia,27.366666666666664
