code,pop
Australian Capital Territory,20.200000000000003
New South Wales,19.466666666666665
Northern Territory,31.933333333333334
Queensland,26.075000000000003
South Australia,22.35
Tasmania,15.333333333333334
Victoria,17.975
Western Australia,27.933333333333334
