code,pop
Australian Capital Territory,19.5
New South Wales,23.7
Northern Territory,34.199999999999996
Queensland,29.875
South Australia,17.200000000000003
Tasmania,20.23333333333333
Victoria,15.4
Western Australia,29.600000000000005
