code,pop
Australian Capital Territory,29.6
New South Wales,23.900000000000002
Northern Territory,39.93333333333334
Queensland,29.725
South Australia,29.125000000000004
Tasmania,16.8
Victoria,26.975
Western Australia,33.733333333333334
