code,pop
Australian Capital Territory,36.75
New South Wales,27.099999999999998
Northern Territory,39.36666666666667
Queensland,30.15
South Australia,22.975
Tasmania,18.666666666666668
Victoria,23.575000000000003
Western Australia,32.766666666666666
