code,pop
Australian Capital Territory,18.55
New South Wales,24.099999999999998
Northern Territory,31.73333333333333
Queensland,25.400000000000002
South Australia,17.849999999999998
Tasmania,12.833333333333334
Victoria,14.299999999999999
Western Australia,24.666666666666668
