code,pop
Australian Capital Territory,20.25
New South Wales,19.666666666666668
Northern Territory,35.0
Queensland,24.999999999999996
South Australia,24.575000000000003
Tasmania,14.9
Victoria,19.25
Western Australia,26.933333333333334
