code,pop
Australian Capital Territory,30.2
New South Wales,26.166666666666668
Northern Territory,34.900000000000006
Queensland,26.075
South Australia,34.125
Tasmania,20.666666666666668
Victoria,31.150000000000002
Western Australia,23.23333333333333
