code,pop
Australian Capital Territory,17.95
New South Wales,19.866666666666667
Northern Territory,32.699999999999996
Queensland,24.525
South Australia,27.775
Tasmania,18.7
Victoria,21.824999999999996
Western Australia,19.599999999999998
