code,pop
Australian Capital Territory,35.7
New South Wales,30.100000000000005
Northern Territory,36.300000000000004
Queensland,27.275
South Australia,33.85
Tasmania,22.633333333333336
Victoria,33.599999999999994
Western Australia,32.6
