code,pop
Australian Capital Territory,18.35
New South Wales,31.5
Northern Territory,34.800000000000004
Queensland,28.874999999999996
South Australia,18.324999999999996
Tasmania,18.900000000000002
Victoria,14.25
Western Australia,31.600000000000005
