code,pop
Australian Capital Territory,20.049999999999997
New South Wales,19.599999999999998
Northern Territory,33.800000000000004
Queensland,28.150000000000002
South Australia,25.55
Tasmania,21.633333333333336
Victoria,22.575000000000003
Western Australia,33.4
