code,pop
Australian Capital Territory,29.4
New South Wales,31.366666666666664
Northern Territory,31.83333333333333
Queensland,26.625
South Australia,18.025
Tasmania,17.133333333333336
Victoria,19.900000000000002
Western Australia,25.566666666666666
