code,pop
Australian Capital Territory,24.15
New South Wales,22.866666666666664
Northern Territory,34.900000000000006
Queensland,25.2
South Australia,26.4
Tasmania,16.8
Victoria,24.075000000000003
Western Australia,28.933333333333334
