code,pop
Australian Capital Territory,33.5
New South Wales,26.03333333333333
Northern Territory,36.266666666666666
Queensland,29.449999999999996
South Australia,31.9
Tasmania,22.166666666666668
Victoria,28.374999999999996
Western Australia,31.566666666666663
