code,pop
Australian Capital Territory,29.4
New South Wales,25.933333333333334
Northern Territory,40.766666666666666
Queensland,28.099999999999998
South Australia,29.975
Tasmania,19.966666666666665
Victoria,30.5
Western Australia,34.4
