code,pop
Australian Capital Territory,28.8
New South Wales,23.066666666666663
Northern Territory,32.6
Queensland,29.900000000000002
South Australia,21.2
Tasmania,22.099999999999998
Victoria,28.900000000000002
Western Australia,27.73333333333333
