code,pop
Australian Capital Territory,10.3
New South Wales,16.733333333333334
Northern Territory,26.933333333333334
Queensland,26.275
South Australia,13.925
Tasmania,10.966666666666667
Victoria,11.175
Western Australia,23.96666666666667
