code,pop
Australian Capital Territory,38.900000000000006
New South Wales,30.5
Northern Territory,38.666666666666664
Queensland,29.525
South Australia,21.925
Tasmania,23.266666666666666
Victoria,25.275000000000002
Western Australia,32.36666666666667
