code,pop
Australian Capital Territory,24.65
New South Wales,24.366666666666664
Northern Territory,36.833333333333336
Queensland,29.475
South Australia,30.9
Tasmania,25.933333333333334
Victoria,30.0
Western Australia,32.86666666666667
