code,pop
Australian Capital Territory,20.6
New South Wales,21.766666666666666
Northern Territory,37.9
Queensland,26.025000000000002
South Australia,19.15
Tasmania,18.433333333333334
Victoria,23.9
Western Australia,26.333333333333332
