code,pop
Australian Capital Territory,33.55
New South Wales,27.166666666666668
Northern Territory,37.76666666666667
Queensland,28.425
South Australia,35.65
Tasmania,23.03333333333333
Victoria,34.675
Western Australia,32.96666666666667
