code,pop
Australian Capital Territory,23.200000000000003
New South Wales,20.1
Northern Territory,34.56666666666667
Queensland,29.525
South Australia,22.474999999999998
Tasmania,18.733333333333334
Victoria,24.275
Western Australia,27.96666666666667
