code,pop
Australian Capital Territory,27.1
New South Wales,25.866666666666664
Northern Territory,31.0
Queensland,30.349999999999998
South Australia,23.25
Tasmania,18.933333333333334
Victoria,21.775
Western Australia,31.599999999999998
