code,pop
Australian Capital Territory,18.45
New South Wales,21.166666666666668
Northern Territory,30.066666666666666
Queensland,24.0
South Australia,17.049999999999997
Tasmania,13.333333333333334
Victoria,14.95
Western Australia,23.266666666666666
