code,pop
Australian Capital Territory,27.25
New South Wales,25.766666666666666
Northern Territory,34.36666666666667
Queensland,23.950000000000003
South Australia,19.325
Tasmania,23.866666666666664
Victoria,24.150000000000002
Western Australia,28.333333333333332
