code,pop
Australian Capital Territory,16.45
New South Wales,29.166666666666668
Northern Territory,32.53333333333333
Queensland,26.325000000000003
South Australia,17.575
Tasmania,12.133333333333333
Victoria,13.575
Western Australia,28.066666666666666
