code,pop
Australian Capital Territory,30.6
New South Wales,25.96666666666667
Northern Territory,36.23333333333333
Queensland,25.275
South Australia,26.65
Tasmania,26.599999999999998
Victoria,31.65
Western Australia,23.066666666666663
