code,pop
Australian Capital Territory,30.05
New South Wales,22.13333333333333
Northern Territory,37.86666666666667
Queensland,31.725
South Australia,32.05
Tasmania,18.933333333333334
Victoria,26.474999999999998
Western Australia,34.73333333333334
