code,pop
Australian Capital Territory,23.7
New South Wales,24.766666666666666
Northern Territory,36.26666666666667
Queensland,29.26666666666667
South Australia,36.825
Tasmania,24.666666666666668
Victoria,32.224999999999994
Western Australia,25.3
