code,pop
Australian Capital Territory,18.65
New South Wales,18.8
Northern Territory,36.699999999999996
Queensland,25.424999999999997
South Australia,20.724999999999998
Tasmania,14.433333333333332
Victoria,20.475
Western Australia,25.333333333333332
