code,pop
Australian Capital Territory,13.95
New South Wales,15.1
Northern Territory,35.93333333333333
Queensland,23.0
South Australia,22.200000000000003
Tasmania,14.266666666666666
Victoria,18.799999999999997
Western Australia,23.366666666666664
