code,pop
Australian Capital Territory,28.8
New South Wales,24.3
Northern Territory,38.36666666666667
Queensland,28.925000000000004
South Australia,40.575
Tasmania,17.099999999999998
Victoria,31.725
Western Australia,25.233333333333334
