code,pop
Australian Capital Territory,31.05
New South Wales,27.266666666666666
Northern Territory,37.43333333333333
Queensland,28.625
South Australia,31.075000000000003
Tasmania,24.333333333333332
Victoria,31.900000000000002
Western Australia,33.0
